player_id,competition_id,season_id,passes_attempted,passes_completed,progressive_passes,passes_forward,passes_sideways,passes_backward,pass_length_total,key_passes,crosses,long_balls,pressures,pressure_successes,tackles,interceptions,aerial_duels,aerial_won,progressive_carries,carries_into_final_third,dribbles_attempted,dribbles_completed,shots,xg,box_touches
3016.0,9,27,19.0,8.0,3.0,15.0,3.0,1.0,207.9551379,0,0,0.0,15.0,3,3.0,0.0,2.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,7.0
3053.0,9,27,50.0,34.0,5.0,29.0,14.0,7.0,786.1426982,0,3,5.0,45.0,11,9.0,2.0,4.0,0.0,6.0,3.0,23.0,9.0,5.0,0.664624497,18.0
3058.0,9,27,505.0,365.0,62.0,262.0,135.0,108.0,7685.5280572,24,23,39.0,261.0,55,85.0,6.0,74.0,0.0,23.0,26.0,45.0,22.0,64.0,11.503509205499999,417.0
3083.0,9,27,18.0,14.0,2.0,9.0,6.0,3.0,268.961643,0,1,1.0,12.0,2,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.41902083,16.0
3097.0,9,27,115.0,82.0,20.0,73.0,22.0,20.0,2272.9397306,0,3,18.0,45.0,11,14.0,4.0,7.0,0.0,0.0,6.0,5.0,3.0,2.0,0.12506877,8.0
3164.0,9,27,66.0,48.0,14.0,50.0,6.0,10.0,1623.3890295,0,0,13.0,13.0,3,5.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
3186.0,9,27,30.0,28.0,2.0,14.0,6.0,10.0,602.8662308,4,0,6.0,22.0,3,3.0,0.0,1.0,0.0,3.0,3.0,6.0,4.0,2.0,0.960315105,13.0
3197.0,9,27,87.0,69.0,12.0,63.0,23.0,1.0,2237.2122123999998,0,0,23.0,9.0,2,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3221.0,9,27,33.0,22.0,15.0,23.0,3.0,7.0,1007.205476,0,3,17.0,3.0,1,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0878456185,2.0
3275.0,9,27,64.0,42.0,15.0,38.0,17.0,9.0,1172.0161758,0,2,8.0,54.0,11,13.0,4.0,6.0,0.0,4.0,5.0,10.0,5.0,4.0,0.349483478,16.0
3499.0,9,27,68.0,49.0,11.0,44.0,11.0,13.0,1160.5230714,6,3,6.0,41.0,7,10.0,3.0,5.0,0.0,11.0,9.0,23.0,16.0,6.0,0.6865639210000001,34.0
3500.0,9,27,120.0,95.0,18.0,82.0,22.0,16.0,2559.9943029,0,1,22.0,48.0,11,14.0,2.0,7.0,0.0,1.0,3.0,7.0,5.0,1.0,0.04528919,7.0
3502.0,9,27,103.0,80.0,16.0,79.0,16.0,8.0,2446.2711885,0,0,24.0,19.0,2,8.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11071476,9.0
3510.0,9,27,68.0,51.0,15.0,40.0,16.0,12.0,1475.93281583,1,3,14.0,25.0,8,7.0,3.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,5.0
3530.0,9,27,58.0,34.0,14.0,44.0,4.0,10.0,1055.0850365000001,1,3,5.0,23.0,6,9.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0
3545.0,9,27,41.0,29.0,4.0,25.0,10.0,6.0,854.2897951,0,0,11.0,34.0,5,6.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0
3570.0,9,27,82.0,71.0,3.0,51.0,16.0,15.0,1615.6023307,1,0,10.0,35.0,6,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04630008,3.0
3630.0,9,27,62.0,26.0,48.0,62.0,0.0,0.0,3405.4601279999997,0,0,53.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712.0,9,27,52.0,39.0,8.0,23.0,11.0,18.0,715.5942903,3,5,3.0,38.0,8,5.0,2.0,3.0,0.0,4.0,3.0,4.0,2.0,5.0,2.3698543,26.0
3774.0,9,27,21.0,9.0,11.0,20.0,0.0,1.0,716.453889,0,0,11.0,7.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.159559794,6.0
3959.0,9,27,115.0,101.0,6.0,78.0,27.0,10.0,2575.1548365,0,0,20.0,20.0,4,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4174.0,9,27,28.0,17.0,9.0,18.0,8.0,2.0,903.0960974,0,0,12.0,13.0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279.0,9,27,23.0,13.0,3.0,17.0,3.0,3.0,596.9917684,0,0,7.0,20.0,3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4430.0,9,27,2.0,1.0,0.0,1.0,0.0,1.0,45.601266,0,0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600.0,9,27,71.0,56.0,28.0,68.0,3.0,0.0,2573.9156053,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208.0,9,27,64.0,55.0,4.0,41.0,15.0,8.0,1166.914149,1,0,8.0,29.0,10,10.0,0.0,5.0,0.0,1.0,3.0,4.0,4.0,3.0,0.201304563,5.0
5242.0,9,27,18.0,17.0,2.0,10.0,4.0,4.0,307.210243,1,0,2.0,7.0,2,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.078929946,2.0
5460.0,9,27,1.0,1.0,0.0,1.0,0.0,0.0,15.582362,False,False,0.0,5.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5467.0,9,27,30.0,17.0,6.0,22.0,1.0,7.0,672.8257425,0,0,6.0,12.0,3,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06638101,8.0
5481.0,9,27,63.0,44.0,4.0,29.0,18.0,16.0,835.1759174,1,1,1.0,40.0,10,8.0,1.0,8.0,0.0,4.0,4.0,6.0,6.0,3.0,1.09567451,32.0
5494.0,9,27,108.0,71.0,16.0,64.0,23.0,21.0,1409.58769575,3,6,6.0,88.0,17,11.0,3.0,8.0,0.0,9.0,12.0,2.0,0.0,4.0,0.392867326,53.0
5537.0,9,27,60.0,36.0,19.0,51.0,6.0,3.0,1887.5545895999999,0,0,25.0,19.0,4,11.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0
5543.0,9,27,35.0,16.0,12.0,23.0,6.0,6.0,582.0712766,1,3,4.0,23.0,8,10.0,2.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,0.1613518,14.0
5544.0,9,27,84.0,66.0,15.0,58.0,20.0,6.0,1983.0537872,0,3,22.0,21.0,2,4.0,1.0,1.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0380539083,0.0
5548.0,9,27,23.0,12.0,4.0,13.0,8.0,2.0,436.5162586,0,0,4.0,28.0,1,8.0,0.0,5.0,0.0,3.0,1.0,3.0,1.0,3.0,0.32995498,5.0
5550.0,9,27,68.0,51.0,16.0,66.0,2.0,0.0,2380.460259,0,0,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555.0,9,27,644.0,486.0,72.0,311.0,172.0,161.0,9363.7397247,23,20,47.0,334.0,85,65.0,9.0,52.0,0.0,70.0,66.0,55.0,28.0,29.0,4.541603831,196.0
5557.0,9,27,38.0,29.0,3.0,18.0,15.0,5.0,459.8159469,0,3,1.0,40.0,10,14.0,0.0,14.0,0.0,2.0,0.0,3.0,1.0,4.0,0.382376632,39.0
5559.0,9,27,9.0,5.0,3.0,4.0,1.0,4.0,117.2434718,0,0,0.0,10.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.40425163,3.0
5562.0,9,27,45.0,29.0,7.0,30.0,5.0,10.0,768.0996039,2,2,4.0,15.0,6,8.0,0.0,7.0,0.0,4.0,2.0,3.0,2.0,7.0,1.83104991,28.0
5569.0,9,27,94.0,73.0,13.0,61.0,16.0,17.0,1659.266392,1,4,9.0,26.0,2,7.0,2.0,3.0,0.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0
5570.0,9,27,83.0,66.0,25.0,81.0,2.0,0.0,2753.9193427,0,0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572.0,9,27,111.0,83.0,23.0,83.0,20.0,8.0,2907.6946540999998,0,0,31.0,26.0,7,11.0,5.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
5579.0,9,27,52.0,45.0,7.0,32.0,13.0,7.0,1260.9708015,0,0,10.0,8.0,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591.0,9,27,27.0,19.0,6.0,15.0,7.0,5.0,452.60461879999997,1,3,3.0,11.0,4,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.10542839,2.0
5624.0,9,27,66.0,40.0,10.0,55.0,5.0,6.0,1270.7485832000002,1,0,9.0,43.0,10,11.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.026466848,3.0
5627.0,9,27,34.0,25.0,3.0,20.0,5.0,9.0,539.92324855,1,1,4.0,30.0,4,8.0,1.0,5.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0
5632.0,9,27,4.0,4.0,1.0,2.0,0.0,2.0,98.830099,0,0,1.0,11.0,1,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5658.0,9,27,44.0,35.0,7.0,30.0,10.0,4.0,833.1659811,0,0,2.0,10.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5664.0,9,27,36.0,23.0,4.0,31.0,3.0,2.0,686.103158,0,1,5.0,18.0,6,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5668.0,9,27,40.0,28.0,7.0,25.0,3.0,12.0,752.2401955,0,1,5.0,24.0,7,9.0,0.0,7.0,0.0,3.0,4.0,4.0,1.0,4.0,0.29246389,39.0
5679.0,9,27,20.0,11.0,7.0,13.0,1.0,6.0,540.4802,1,1,7.0,12.0,2,3.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.143700215,10.0
5681.0,9,27,59.0,40.0,9.0,48.0,4.0,7.0,1250.7125933,1,1,13.0,31.0,7,7.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.015044529,0.0
5684.0,9,27,63.0,55.0,8.0,37.0,14.0,12.0,1270.113684,1,0,13.0,24.0,7,3.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,3.0,0.41661857,6.0
5694.0,9,27,24.0,20.0,2.0,16.0,5.0,3.0,492.6442939,0,0,3.0,25.0,2,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5697.0,9,27,48.0,31.0,8.0,21.0,13.0,14.0,757.9314076,0,6,3.0,35.0,8,9.0,1.0,2.0,0.0,6.0,2.0,6.0,3.0,1.0,0.024078913,10.0
5835.0,9,27,33.0,20.0,6.0,19.0,9.0,5.0,533.7899922,1,3,4.0,23.0,5,10.0,1.0,6.0,0.0,1.0,2.0,4.0,1.0,2.0,0.14641392,20.0
5837.0,9,27,70.0,44.0,17.0,37.0,25.0,8.0,1484.1845498,2,12,16.0,23.0,11,5.0,1.0,2.0,0.0,12.0,8.0,15.0,9.0,3.0,0.227757215,17.0
6039.0,9,27,23.0,16.0,3.0,19.0,3.0,1.0,447.8534543,0,0,2.0,29.0,13,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040.0,9,27,87.0,67.0,13.0,50.0,23.0,14.0,1538.4188058999998,4,2,9.0,18.0,5,3.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,7.0
6309.0,9,27,316.0,206.0,67.0,240.0,49.0,27.0,6261.5429227,3,11,54.0,169.0,44,48.0,17.0,29.0,0.0,6.0,5.0,13.0,7.0,2.0,0.050140867000000006,27.0
6321.0,9,27,9.0,7.0,2.0,8.0,1.0,0.0,176.375242,0,0,2.0,5.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6322.0,9,27,69.0,46.0,15.0,51.0,14.0,4.0,1750.724151,0,0,19.0,12.0,1,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6324.0,9,27,48.0,37.0,7.0,30.0,10.0,8.0,960.0893725,2,0,8.0,30.0,7,3.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
6330.0,9,27,7.0,4.0,2.0,3.0,2.0,2.0,66.4893217,2,0,0.0,12.0,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.32101563,10.0
6337.0,9,27,10.0,7.0,1.0,7.0,2.0,1.0,105.1705474,0,1,0.0,17.0,4,6.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0
6339.0,9,27,19.0,12.0,3.0,16.0,2.0,1.0,332.9798317,1,0,2.0,9.0,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
6359.0,9,27,71.0,52.0,13.0,57.0,11.0,3.0,1907.2864673,0,0,23.0,16.0,2,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6717.0,9,27,49.0,38.0,8.0,36.0,6.0,7.0,1178.622603,2,0,14.0,15.0,3,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6925.0,9,27,22.0,13.0,5.0,15.0,5.0,2.0,383.91710950000004,0,1,3.0,38.0,10,10.0,1.0,8.0,0.0,1.0,2.0,7.0,4.0,0.0,0.0,9.0
7016.0,9,27,18.0,12.0,2.0,16.0,1.0,1.0,299.2906325,0,0,1.0,16.0,2,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.151456903,4.0
7039.0,9,27,1117.0,829.0,197.0,686.0,229.0,202.0,21203.1337197,36,42,165.0,457.0,139,106.0,8.0,68.0,0.0,31.0,45.0,52.0,29.0,81.0,4.421918241599999,160.0
7594.0,9,27,4.0,2.0,2.0,4.0,0.0,0.0,89.51018,1,0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7846.0,9,27,18.0,8.0,7.0,11.0,4.0,3.0,291.0085403,0,1,1.0,30.0,5,2.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,15.0
7852.0,9,27,5.0,2.0,2.0,3.0,2.0,0.0,102.668788,0,1,0.0,10.0,3,7.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
7993.0,9,27,20.0,17.0,5.0,13.0,3.0,4.0,314.5680401,1,4,3.0,10.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015390223,6.0
8060.0,9,27,36.0,28.0,3.0,20.0,11.0,5.0,517.0585599000001,2,1,2.0,42.0,7,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,7.0,1.3540918659999999,31.0
8206.0,9,27,77.0,64.0,6.0,33.0,25.0,19.0,1539.1829925000002,1,0,10.0,32.0,10,14.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0
8207.0,9,27,25.0,12.0,5.0,18.0,2.0,5.0,458.0022669,0,0,3.0,29.0,6,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8210.0,9,27,210.0,160.0,30.0,143.0,39.0,28.0,4309.6167812,4,2,41.0,142.0,30,17.0,6.0,10.0,0.0,2.0,1.0,2.0,2.0,12.0,1.412958444,19.0
8211.0,9,27,181.0,133.0,34.0,135.0,21.0,25.0,3574.9832023,2,0,27.0,118.0,17,39.0,19.0,12.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0
8212.0,9,27,1215.0,890.0,226.0,864.0,185.0,166.0,22232.115694699998,16,35,158.0,450.0,97,117.0,64.0,37.0,0.0,38.0,59.0,36.0,18.0,17.0,0.7322026894,77.0
8213.0,9,27,792.0,517.0,176.0,483.0,187.0,122.0,12572.15516546,26,64,59.0,622.0,138,80.0,22.0,33.0,0.0,118.0,92.0,142.0,75.0,69.0,5.4139750079999995,316.0
8215.0,9,27,38.0,18.0,5.0,25.0,9.0,4.0,481.8285454,2,3,1.0,44.0,7,15.0,1.0,11.0,0.0,0.0,1.0,4.0,3.0,1.0,0.07443392,22.0
8216.0,9,27,37.0,28.0,3.0,18.0,14.0,5.0,773.8279427,0,0,5.0,17.0,4,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8217.0,9,27,26.0,16.0,5.0,13.0,8.0,5.0,505.6988955,1,3,3.0,13.0,6,1.0,0.0,1.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0,3.0
8218.0,9,27,33.0,18.0,7.0,20.0,8.0,5.0,588.4872242,2,4,3.0,15.0,0,1.0,1.0,1.0,0.0,10.0,8.0,10.0,8.0,3.0,0.9031165830000001,19.0
8219.0,9,27,482.0,358.0,62.0,251.0,116.0,115.0,7094.62756995,19,21,29.0,299.0,67,65.0,3.0,42.0,0.0,34.0,29.0,41.0,30.0,23.0,1.788160595,161.0
8220.0,9,27,123.0,110.0,16.0,81.0,27.0,15.0,2585.6691493,2,3,21.0,14.0,6,3.0,2.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0
8221.0,9,27,1152.0,915.0,162.0,827.0,198.0,127.0,27418.795381,4,1,239.0,312.0,59,86.0,49.0,44.0,0.0,2.0,7.0,16.0,8.0,15.0,1.251210143,75.0
8222.0,9,27,1015.0,819.0,133.0,689.0,182.0,144.0,18609.5782457,15,15,121.0,402.0,124,63.0,26.0,31.0,0.0,42.0,49.0,38.0,24.0,27.0,2.0033967067,97.0
8225.0,9,27,83.0,64.0,25.0,83.0,0.0,0.0,2857.915502,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227.0,9,27,12.0,11.0,1.0,8.0,1.0,3.0,159.1062193,0,0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.27036208,2.0
8230.0,9,27,63.0,49.0,4.0,37.0,14.0,12.0,1136.0114061,0,0,5.0,42.0,13,9.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.007168148,5.0
8231.0,9,27,50.0,41.0,4.0,27.0,14.0,9.0,1001.4356429,2,2,8.0,18.0,9,7.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.047954794,7.0
8233.0,9,27,2.0,2.0,0.0,1.0,1.0,0.0,35.965389,0,0,0.0,1.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12111033,2.0
8235.0,9,27,88.0,73.0,14.0,42.0,22.0,24.0,1912.765948,3,2,16.0,55.0,9,9.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,2.0,0.041721131300000006,8.0
8237.0,9,27,34.0,21.0,8.0,29.0,2.0,3.0,772.8333583,0,1,8.0,9.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8238.0,9,27,102.0,86.0,9.0,56.0,26.0,20.0,1786.8123598,1,0,10.0,50.0,16,15.0,3.0,3.0,0.0,0.0,3.0,5.0,3.0,3.0,0.065451566,5.0
8239.0,9,27,63.0,54.0,5.0,40.0,18.0,5.0,1450.9442639,0,0,13.0,6.0,0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8243.0,9,27,53.0,38.0,13.0,31.0,10.0,12.0,1004.5644259000001,2,3,5.0,31.0,8,4.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,4.0,0.24258661199999998,7.0
8244.0,9,27,118.0,97.0,14.0,86.0,24.0,8.0,3031.1033593,0,0,29.0,17.0,1,13.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0
8246.0,9,27,8.0,6.0,0.0,7.0,1.0,0.0,102.522164,1,0,1.0,18.0,5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0
8270.0,9,27,80.0,50.0,24.0,67.0,11.0,2.0,1994.5918219,0,0,24.0,36.0,8,12.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.034621723,5.0
8302.0,9,27,46.0,26.0,8.0,31.0,10.0,5.0,650.6367740000001,1,0,4.0,48.0,11,10.0,1.0,8.0,0.0,0.0,0.0,6.0,3.0,2.0,0.120430743,14.0
8306.0,9,27,59.0,24.0,55.0,59.0,0.0,0.0,3919.965967,0,0,57.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308.0,9,27,69.0,44.0,9.0,42.0,15.0,12.0,1135.4885872,3,2,3.0,31.0,8,12.0,0.0,5.0,0.0,7.0,2.0,5.0,4.0,5.0,0.294080596,16.0
8309.0,9,27,14.0,7.0,4.0,10.0,4.0,0.0,238.05017600000002,0,0,2.0,6.0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8311.0,9,27,36.0,20.0,8.0,25.0,7.0,4.0,546.3082618999999,2,2,3.0,45.0,8,10.0,2.0,6.0,0.0,1.0,3.0,3.0,1.0,1.0,0.068733,14.0
8313.0,9,27,366.0,270.0,41.0,305.0,36.0,25.0,7676.6075971,2,0,62.0,126.0,26,58.0,13.0,32.0,0.0,0.0,1.0,3.0,2.0,12.0,1.44922245,54.0
8314.0,9,27,39.0,15.0,32.0,39.0,0.0,0.0,2290.908822,0,0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8316.0,9,27,38.0,26.0,9.0,27.0,5.0,6.0,792.8441290999999,1,3,6.0,26.0,5,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0
8317.0,9,27,26.0,19.0,5.0,18.0,6.0,2.0,552.7405155,0,0,4.0,18.0,2,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015645558,0.0
8320.0,9,27,9.0,6.0,2.0,5.0,3.0,1.0,159.736779,2,2,1.0,9.0,3,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,13.0
8321.0,9,27,7.0,4.0,1.0,3.0,2.0,2.0,114.4160586,0,0,1.0,12.0,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
8322.0,9,27,22.0,11.0,2.0,9.0,7.0,6.0,262.66595789999997,0,0,1.0,17.0,4,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.297904163,8.0
8386.0,9,27,15.0,13.0,0.0,3.0,4.0,8.0,293.5992713,1,0,1.0,8.0,2,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.17153163500000002,4.0
8387.0,9,27,11.0,7.0,1.0,4.0,3.0,4.0,173.10123240000001,0,0,0.0,11.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0
8388.0,9,27,44.0,24.0,8.0,35.0,5.0,4.0,912.0368052,2,0,8.0,45.0,11,12.0,2.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0322151,5.0
8389.0,9,27,17.0,13.0,2.0,11.0,3.0,3.0,271.0058455,0,1,2.0,12.0,1,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.07245834,3.0
8393.0,9,27,76.0,42.0,42.0,76.0,0.0,0.0,3836.8314060000002,0,0,51.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8394.0,9,27,21.0,14.0,2.0,15.0,4.0,2.0,406.8062688,0,0,3.0,13.0,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8395.0,9,27,117.0,92.0,15.0,91.0,20.0,6.0,2915.8970329,0,0,23.0,15.0,3,7.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8396.0,9,27,47.0,28.0,9.0,35.0,7.0,5.0,850.1009376,0,0,4.0,33.0,3,8.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.020836186,7.0
8397.0,9,27,60.0,42.0,14.0,41.0,14.0,5.0,1620.7619215,1,1,22.0,23.0,5,8.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,10.0
8403.0,9,27,3.0,1.0,1.0,2.0,0.0,1.0,39.3513767,0,0,0.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
8404.0,9,27,23.0,15.0,3.0,17.0,2.0,4.0,338.4366592,0,0,1.0,34.0,12,8.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.01640408,2.0
8405.0,9,27,37.0,23.0,5.0,27.0,7.0,3.0,789.2496928,0,0,7.0,15.0,2,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029614346,6.0
8407.0,9,27,29.0,19.0,5.0,19.0,7.0,3.0,494.2342192,0,0,3.0,21.0,7,2.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,8.0
8504.0,9,27,58.0,40.0,7.0,38.0,13.0,7.0,990.1335035,0,2,7.0,19.0,0,8.0,3.0,3.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0
8508.0,9,27,75.0,64.0,6.0,44.0,20.0,11.0,1224.6671465999998,1,1,7.0,26.0,5,3.0,0.0,1.0,0.0,3.0,3.0,6.0,5.0,6.0,0.39257518199999997,23.0
8512.0,9,27,3.0,1.0,1.0,2.0,1.0,0.0,41.053343,0,0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8516.0,9,27,39.0,29.0,8.0,31.0,6.0,2.0,938.851834,0,0,10.0,13.0,5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8517.0,9,27,69.0,42.0,44.0,68.0,1.0,0.0,3326.94574,0,0,52.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8521.0,9,27,35.0,23.0,5.0,16.0,8.0,11.0,504.0143084,2,0,3.0,34.0,8,6.0,1.0,2.0,0.0,1.0,0.0,8.0,3.0,1.0,0.050755527,12.0
8539.0,9,27,11.0,6.0,1.0,7.0,1.0,3.0,197.996082,0,0,1.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8541.0,9,27,22.0,10.0,3.0,15.0,5.0,2.0,315.5047977,0,0,2.0,20.0,6,9.0,0.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,0.00833456,5.0
8543.0,9,27,61.0,39.0,13.0,44.0,10.0,7.0,1230.2446923000002,2,2,11.0,43.0,8,10.0,1.0,6.0,0.0,0.0,1.0,3.0,2.0,1.0,0.04035852,0.0
8545.0,9,27,25.0,17.0,2.0,16.0,4.0,5.0,321.5172986,0,1,1.0,22.0,4,5.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.16180372,8.0
8547.0,9,27,67.0,33.0,14.0,50.0,9.0,8.0,1345.9778881,0,3,11.0,29.0,4,10.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0
